order_id;order_date;customer_id;customer_age;customer_segment;region;product_id;category;price;quantity;discount_pct;payment_method;channel;shipping_cost;subtotal;cost;profit;is_returned;marketing_channel;campaign_id;promo_flag
O107090;19/01/2023;C02076;47;Bronze;Central;P0041;Clothing;81.9;1;0;Credit Card;Online;5.6;81.9;61.84;14.46;False;Email;;False
O107819;07/04/2024;C02489;39;Bronze;South;P0189;Home;131.42;1;0.03;Credit Card;Mobile App;8.94;127.48;79.47;39.07;False;Organic;;False
O111562;02/06/2023;C01674;30;Bronze;West;P0196;Electronics;165.69;2;0;Credit Card;Online;5.52;331.38;197.58;128.28;False;Organic;;False
O106868;16/03/2024;C00332;30;Bronze;South;P0140;Sports;106.09;1;0.02;Credit Card;Online;6.48;103.97;80.03;17.46;False;Paid Search;;False
O102580;25/05/2023;C02822;28;Bronze;West;P0076;Beauty;179.02;1;0;Credit Card;Online;4.37;179.02;107.93;66.72;False;Paid Search;;False
O102810;09/09/2024;C01979;47;Platinum;West;P0167;Clothing;83.32;2;0.1;Credit Card;Online;4.45;149.98;102.96;42.57;False;Social;;False
O100161;04/09/2024;C02937;22;Bronze;Central;P0173;Electronics;149.2;1;0;Gift Card;Online;5.86;149.2;86.32;57.02;False;Organic;;False
O109526;09/04/2024;C00270;47;Silver;South;P0102;Toys;136.89;1;0.02;Debit Card;Store;5.79;134.15;89.33;39.03;False;Organic;;False
O111720;18/12/2023;C00511;31;Bronze;East;P0026;Home;156.2;1;0.01;Debit Card;Online;3.2;154.64;111.24;40.2;False;Email;;False
O107659;07/02/2024;C01159;43;Bronze;North;P0152;Beauty;154.14;1;0;Credit Card;Online;8.55;154.14;111.8;33.79;False;Organic;;False
O109128;17/08/2023;C02997;41;Silver;East;P0165;Clothing;93.26;1;0;Credit Card;Online;5.33;93.26;59.65;28.28;False;Social;;False
O105135;05/10/2023;C02344;18;Silver;South;P0156;Sports;120.17;1;0;Credit Card;Mobile App;5.59;120.17;93.32;21.26;False;Email;;False
O109558;25/04/2024;C02771;41;Bronze;North;P0018;Electronics;160.1;1;0;Credit Card;Mobile App;4.16;160.1;106.32;49.62;False;Social;;False
O111823;06/01/2023;C01828;20;Silver;South;P0041;Clothing;82.33;2;0;PayPal;Store;3.53;164.66;123.68;37.45;False;Paid Search;;False
O107581;07/02/2024;C01958;29;Bronze;East;P0071;Home;172.99;3;0;Credit Card;Online;6.1;518.97;285.45;227.42;False;Organic;;False
O103121;10/03/2023;C00308;20;Bronze;West;P0053;Electronics;131.17;1;0.05;Credit Card;Online;5.58;124.61;83.43;35.6;False;Organic;;False
O104022;23/11/2023;C01974;30;Platinum;South;P0197;Electronics;122.98;1;0.11;Credit Card;Online;3.46;109.45;69.32;36.67;False;Social;;False
O104755;02/04/2024;C01189;39;Bronze;North;P0115;Sports;154.33;1;0.01;Credit Card;Online;5.14;152.79;111.02;36.63;False;Email;;False
O106022;10/02/2023;C01482;32;Bronze;North;P0155;Beauty;173.16;2;0.01;Debit Card;Online;3.19;342.86;239.46;100.21;False;Organic;;False
O101949;29/02/2024;C01898;51;Platinum;South;P0095;Toys;139.75;3;0.13;Credit Card;Online;3.89;364.75;328.11;32.75;False;Social;;False
O106164;13/04/2024;C00151;36;Bronze;Central;P0120;Beauty;195.85;1;0;PayPal;Online;7.15;195.85;142.39;46.31;False;Email;;False
O104665;14/09/2023;C01321;25;Bronze;South;P0155;Beauty;164.5;2;0.03;Credit Card;Store;7.31;319.13;239.46;72.36;False;Email;;False
O109351;11/01/2023;C02153;43;Silver;West;P0150;Sports;160.97;1;0.02;Credit Card;Online;3.52;157.75;115.71;38.52;False;Organic;;False
O105656;22/09/2023;C00991;35;Bronze;Central;P0150;Sports;156.07;1;0.01;Debit Card;Online;4.78;154.51;115.71;34.02;False;Email;;False
O101591;10/04/2023;C01837;38;Bronze;West;P0029;Toys;119.37;1;0;Debit Card;Online;3.68;119.37;98.97;16.72;False;Organic;;False
O102701;19/12/2024;C00119;38;Bronze;South;P0022;Sports;131.93;1;0;Credit Card;Mobile App;15.44;131.93;81.6;34.89;False;;;False
O110936;14/05/2024;C02003;38;Bronze;North;P0099;Beauty;159.76;1;0;Gift Card;Online;6.42;159.76;103.14;50.2;False;Organic;;False
O110072;23/10/2023;C01507;22;Silver;East;P0003;Electronics;177.67;1;0;Credit Card;Mobile App;3.67;177.67;131.02;42.98;False;Organic;;False
O102529;27/12/2023;C02180;41;Silver;North;P0141;Beauty;163.12;1;0;Credit Card;Mobile App;7.03;163.12;103.39;52.7;False;Email;;False
O102081;11/03/2023;C01849;26;Bronze;South;P0062;Toys;143.84;2;0;PayPal;Online;3.13;287.68;216.78;67.77;False;Organic;;False
O111374;21/03/2023;C02209;33;Bronze;North;P0200;Home;96.81;1;0.03;Credit Card;Online;3.58;93.91;76.04;14.29;False;Organic;;False
O107550;17/01/2023;C02456;28;Bronze;Central;P0131;Clothing;16.24;1;0.01;PayPal;Online;5.15;16.08;10.82;0.11;False;Paid Search;;False
O104143;08/01/2024;C01902;23;Bronze;South;P0158;Sports;157.5;2;0;Credit Card;Mobile App;3.15;315;260.02;51.83;False;Social;;False
O105691;20/09/2024;C01792;47;Silver;North;P0045;Electronics;99.08;1;0.01;PayPal;Mobile App;3.79;98.09;71.78;22.52;False;Social;;False
O111245;18/10/2023;C00785;56;Silver;West;P0187;Home;165.67;1;0.03;Credit Card;Mobile App;3.89;160.7;129.45;27.36;False;Email;;False
O106021;29/07/2023;C01974;35;Gold;Central;P0054;Toys;174.81;2;0.05;Credit Card;Mobile App;7.85;332.14;212.96;111.33;False;Organic;;False
O111417;22/03/2024;C02719;40;Platinum;Central;P0145;Home;165.17;2;0.07;Credit Card;Online;3.41;307.22;256.82;46.99;False;Email;;False
O101846;30/07/2023;C00911;36;Gold;West;P0128;Toys;134.56;1;0.08;Credit Card;Mobile App;7.92;123.8;86.44;29.44;False;Paid Search;;False
O106597;30/04/2024;C01631;38;Gold;Central;P0077;Clothing;57.74;3;0.43;Debit Card;Online;3.51;98.74;118.05;-22.82;False;Affiliate;;False
O111753;05/06/2024;C01099;42;Silver;Central;P0046;Electronics;122.68;1;0;Credit Card;Online;5.52;122.68;77.96;39.2;False;Email;;False
O101268;26/12/2024;C00147;29;Bronze;Central;P0053;Electronics;118.98;1;0.01;Credit Card;Online;4.7;117.79;83.43;29.66;False;Organic;;False
O106654;14/01/2024;C00685;28;Platinum;East;P0047;Beauty;142.75;1;0.11;PayPal;Online;9.22;127.05;90.1;27.73;False;Email;;False
O103230;04/03/2024;C02752;44;Gold;North;P0032;Home;232.74;1;0.05;Credit Card;Online;3.87;221.1;155.91;61.32;False;Affiliate;;False
O105890;19/04/2024;C00607;19;Gold;East;P0037;Home;172.38;1;0.04;Credit Card;Online;3.21;165.48;91.95;70.32;False;Paid Search;;False
O106002;05/06/2024;C01666;30;Bronze;Central;P0024;Electronics;102.5;1;0;Debit Card;Online;7.95;102.5;67.2;27.35;False;Organic;;False
O110493;26/09/2024;C01191;33;Silver;South;P0072;Clothing;127.61;1;0.01;PayPal;Online;3.13;126.33;65.27;57.93;False;Paid Search;;False
O100996;11/03/2023;C01040;19;Platinum;North;P0063;Sports;125.07;1;0.1;Credit Card;Online;4.75;112.56;76.26;31.55;False;Email;;False
O100044;30/03/2023;C02377;18;Bronze;East;P0195;Beauty;154.82;3;0.01;PayPal;Online;4.05;459.82;274.02;181.75;False;Organic;;False
O105452;15/11/2023;C01850;41;Silver;South;P0094;Sports;135.52;1;0;Gift Card;Online;3.27;135.52;98.82;33.43;False;Organic;;False
O110931;02/12/2023;C00645;25;Bronze;North;P0105;Toys;149.53;1;0;PayPal;Online;3.41;149.53;88.97;57.15;False;Email;;False
O106923;22/12/2024;C02451;37;Silver;North;P0184;Sports;170.93;1;0;Credit Card;Online;6.93;-170.93;-128.69;-49.17;True;Organic;;False
O104462;08/11/2024;C01948;28;Bronze;South;P0086;Clothing;34.57;1;0;PayPal;Online;3.35;34.57;24.68;6.54;False;Social;;False
O107752;13/07/2023;C02662;45;Bronze;North;P0083;Clothing;110.71;4;0;Credit Card;Online;4.09;442.84;323.56;115.19;False;Paid Search;;False
O106824;15/11/2023;C02374;38;Platinum;Central;P0183;Toys;105.35;1;0.08;Credit Card;Online;3.99;96.92;89.34;3.59;False;Paid Search;;False
O108452;01/06/2023;C00367;43;Bronze;South;P0002;Electronics;142.99;1;0.01;Credit Card;Online;4.11;141.56;109.89;27.56;False;Social;;False
O107840;06/03/2023;C00471;50;Bronze;Central;P0044;Clothing;43.87;2;0.01;PayPal;Online;4.07;86.86;54.2;28.59;False;Paid Search;;False
O102860;09/04/2023;C02679;26;Silver;South;P0170;Beauty;131.94;3;0.02;Credit Card;Online;3.31;387.9;215.46;169.13;False;Affiliate;;False
O110975;15/12/2023;C02375;35;Silver;West;P0047;Beauty;131.47;1;0.02;PayPal;Online;3.21;128.84;90.1;35.53;False;Paid Search;;False
O111288;13/06/2023;C01624;46;Gold;South;P0105;Toys;147.5;2;0.06;Credit Card;Online;3.31;277.3;177.94;96.05;False;Paid Search;;False
O106442;03/01/2024;C00471;31;Gold;South;P0061;Clothing;35.56;1;0.04;Credit Card;Mobile App;8.69;34.14;28.26;-2.81;False;Organic;;False
O102623;10/02/2023;C00438;22;Bronze;East;P0093;Home;123.28;2;0;Credit Card;Mobile App;4.36;246.56;141.3;100.9;False;Organic;;False
O106162;07/03/2024;C00647;24;Bronze;South;P0145;Home;155.03;1;0.03;Credit Card;Mobile App;7.43;150.38;128.41;14.54;False;Email;;False
O104668;20/03/2023;C00956;23;Gold;North;P0051;Sports;165.21;1;0.04;PayPal;Mobile App;3.62;158.6;127.48;27.5;False;Organic;;False
O111919;22/02/2023;C02677;31;Bronze;South;P0153;Beauty;128.66;1;0.03;Credit Card;Online;3.45;124.8;79.66;41.69;False;Organic;;False
O103326;08/10/2024;C02941;48;Bronze;Central;P0081;Home;136.15;1;0;Debit Card;Mobile App;5.03;136.15;94.98;36.14;False;Email;;False
O100599;23/08/2024;C01161;22;Gold;North;P0171;Home;125.04;1;0.06;Credit Card;Online;3.52;117.54;68.19;45.83;False;Organic;;False
O111658;16/06/2024;C00818;34;Gold;North;P0037;Home;158.43;1;0.02;Debit Card;Mobile App;3.88;155.26;91.95;59.43;False;Organic;;False
O108611;03/05/2023;C01480;35;Gold;South;P0016;Beauty;133.79;1;0.03;Credit Card;Mobile App;6.51;129.78;99.24;24.03;False;Organic;;False
O110328;07/03/2023;C02420;53;Bronze;West;P0030;Sports;142.09;2;0;Credit Card;Online;5.29;284.18;183.48;95.41;False;Organic;;False
O105398;22/02/2024;C02366;42;Bronze;North;P0174;Toys;165.79;1;0;Credit Card;Online;7.58;-165.79;-127.41;-45.96;True;Organic;;False
O109438;02/03/2023;C01497;51;Silver;West;P0139;Home;184.11;2;0.01;Debit Card;Mobile App;9.09;364.54;253.68;101.77;False;Social;;False
O109424;16/07/2024;C02208;44;Bronze;South;P0009;Toys;148.35;1;0;PayPal;Online;6.51;148.35;104.45;37.39;False;Email;;False
O110458;23/02/2023;C00008;39;Platinum;East;P0074;Home;213.09;4;0.11;Credit Card;Online;3.08;758.6;631.8;123.72;False;Email;;False
O102204;26/09/2023;C01270;44;Silver;East;P0006;Home;147.69;1;0.01;Credit Card;Online;4.52;146.21;90.79;50.9;False;Email;;False
O101812;22/05/2024;C00304;39;Bronze;East;P0182;Clothing;19.98;1;0;Credit Card;Online;6.28;19.98;16.29;-2.59;False;Organic;;False
O106315;19/07/2023;C02951;33;Bronze;North;P0169;Clothing;48.82;2;0;Gift Card;Online;4.68;97.64;63.66;29.3;False;Organic;;False
O108467;06/03/2024;C00138;35;Bronze;North;P0041;Clothing;83.9;1;0.03;PayPal;Online;3.61;81.38;61.84;15.93;False;Email;;False
O100705;15/09/2023;C02901;26;Silver;Central;P0036;Electronics;106.43;1;0;Credit Card;Online;5.28;106.43;60.66;40.49;False;Social;;False
O103842;06/03/2024;C00320;21;Bronze;East;P0154;Sports;158.67;1;0;Credit Card;Mobile App;7.35;158.67;103.86;47.46;False;Organic;;False
O108305;06/08/2023;C01694;27;Gold;Central;P0061;Clothing;33.55;1;0.04;Credit Card;Online;4.57;32.21;28.26;-0.62;False;Organic;;False
O107664;24/06/2024;C01068;36;Silver;East;P0115;Sports;142;1;0;Credit Card;Online;5.14;142;111.02;25.84;False;Social;;False
O106124;10/11/2024;C00202;37;Silver;West;P0159;Electronics;112.17;1;0;Debit Card;Online;10.42;-112.17;-61.49;-61.1;True;Email;;False
O104013;19/04/2024;C01745;23;Silver;South;P0153;Beauty;116.77;1;0;Debit Card;Mobile App;3.22;116.77;79.66;33.89;False;Organic;;False
O110322;22/08/2024;C01803;41;Bronze;North;P0009;Toys;142.03;2;0;Gift Card;Online;5.38;284.06;208.9;69.78;False;Paid Search;;False
O103228;05/07/2024;C02957;20;Bronze;South;P0061;Clothing;37.68;1;0;Debit Card;Online;4.88;37.68;28.26;4.54;False;Social;;False
O111118;29/04/2023;C02698;32;Silver;South;P0071;Home;170.96;1;0;Debit Card;Online;3.72;170.96;95.15;72.09;False;Organic;;False
O100141;13/07/2023;C00696;32;Silver;West;P0163;Toys;195.95;1;0.02;Debit Card;Mobile App;3.31;192.03;132.96;55.76;False;Paid Search;;False
O106159;02/04/2024;C01570;43;Silver;South;P0085;Toys;130.3;1;0;Gift Card;Online;6.82;130.3;78.95;44.53;False;Organic;;False
O107935;02/10/2023;C02574;31;Silver;East;P0019;Electronics;121.87;1;0;Debit Card;Online;3.54;121.87;76.42;41.91;False;Paid Search;;False
O108096;19/09/2024;C01037;25;Gold;East;P0103;Sports;131.18;2;0.04;Credit Card;Online;4.67;251.87;223.32;23.88;False;Paid Search;;False
O101565;07/02/2024;C02976;36;Silver;South;P0105;Toys;144.07;2;0;Credit Card;Online;5.8;288.14;177.94;104.4;False;Email;;False
O103765;27/01/2024;C00610;45;Silver;South;P0087;Toys;194.04;1;0;Credit Card;Online;4.12;194.04;129.49;60.43;False;Organic;;False
O103988;10/12/2024;C01897;45;Platinum;Central;P0076;Beauty;186.34;3;0.06;Credit Card;Online;3.85;-175.16;-107.93;-71.08;True;Paid Search;;False
O102412;05/04/2023;C01715;44;Silver;North;P0085;Toys;133.28;1;0;Credit Card;Mobile App;3.83;133.28;78.95;50.5;False;Email;;False
O109845;04/11/2024;C01080;29;Platinum;North;P0194;Clothing;5.36;1;0.1;Credit Card;Mobile App;4.73;4.82;3.45;-3.36;False;Paid Search;;False
O103531;10/12/2024;C02463;38;Silver;Central;P0087;Toys;185.86;1;0.03;PayPal;Online;3.82;180.28;129.49;46.97;False;Organic;;False
O108296;18/02/2024;C02585;18;Bronze;East;P0125;Clothing;77.79;1;0;Debit Card;Online;7.24;77.79;57.88;12.67;False;Paid Search;;False
O110049;29/01/2023;C01712;21;Gold;North;P0068;Electronics;194.68;1;0.07;Credit Card;Online;3.19;181.05;144.3;33.56;False;Email;;False
O107436;17/05/2024;C00971;41;Gold;West;P0090;Electronics;166.2;2;0.07;Credit Card;Online;3.2;309.13;207.38;98.55;False;Organic;;False
O109824;27/07/2024;C01914;47;Bronze;North;P0078;Beauty;147.84;2;0;PayPal;Mobile App;7.68;295.68;191.2;96.8;False;Email;;False
O111887;06/04/2023;C01820;32;Platinum;South;P0172;Beauty;123.75;2;0.11;Credit Card;Online;4.65;220.28;177.5;38.13;False;Email;;False
O102329;05/07/2023;C01519;20;Gold;South;P0147;Home;108.66;2;0.05;Credit Card;Online;3.95;206.45;132.92;69.58;False;Organic;;False
O103889;16/10/2024;C01975;18;Silver;East;P0020;Home;106.54;1;0.04;Credit Card;Mobile App;4.77;102.28;56.5;41.01;False;Affiliate;;False
O110901;14/06/2024;C02926;37;Silver;South;P0008;Home;187.24;2;0;Gift Card;Online;5.08;374.48;279.48;89.92;False;Organic;;False
O110670;19/03/2024;C02951;36;Silver;Central;P0051;Sports;164.85;1;0;Debit Card;Mobile App;5.19;164.85;127.48;32.18;False;Email;;False
O102862;21/01/2023;C02496;30;Gold;South;P0047;Beauty;146.57;2;0.03;Credit Card;Online;3.05;284.35;180.2;101.1;False;Organic;;False
O107371;14/12/2024;C00854;28;Bronze;East;P0157;Clothing;130.78;1;0.01;Credit Card;Online;5.39;129.47;96.95;27.13;False;Paid Search;;False
O105665;16/01/2024;C00046;25;Gold;South;P0065;Sports;207.72;1;0.05;Credit Card;Online;4.09;197.33;122.79;70.45;False;Organic;;False
O105715;11/04/2024;C02662;47;Silver;North;P0057;Electronics;122.37;1;0.41;Gift Card;Online;3.58;72.2;83.46;-14.84;False;Paid Search;;False
O104192;25/06/2024;C01999;31;Bronze;South;P0166;Toys;162.47;2;0;PayPal;Store;3.21;324.94;198.7;123.03;False;Organic;;False
O102515;10/09/2023;C02772;32;Bronze;East;P0005;Clothing;48.44;1;0.01;Credit Card;Online;3.82;47.96;29.2;14.94;False;Email;;False
O103564;04/01/2024;C01516;34;Silver;South;P0017;Electronics;111.54;2;0;Credit Card;Online;3.09;223.08;176.88;43.11;False;Paid Search;;False
O100084;02/11/2024;C01885;35;Bronze;South;P0005;Clothing;45.1;2;0;Gift Card;Online;3.31;90.2;58.4;28.49;False;Organic;;False
O106845;24/11/2023;C01911;21;Platinum;West;P0153;Beauty;124.37;2;0.14;Credit Card;Online;3.12;213.92;159.32;51.48;False;Organic;CAM_20231124;True
O109910;17/04/2024;C01275;31;Bronze;South;P0006;Home;141.2;1;0.04;Gift Card;Online;3.16;135.55;90.79;41.6;False;Paid Search;;False
O104105;22/04/2023;C00201;43;Silver;North;P0187;Home;162.85;1;0.03;Credit Card;Online;5.14;-157.96;-129.45;-33.65;True;Social;;False
O110844;01/05/2024;C01770;18;Gold;South;P0055;Beauty;191.56;1;0.06;Debit Card;Mobile App;4.03;180.07;115.61;60.43;False;Organic;;False
O101339;22/09/2023;C02798;59;Bronze;South;P0059;Electronics;178.51;1;0.01;Credit Card;Mobile App;3.07;176.72;120.31;53.34;False;Affiliate;;False
O104869;02/10/2023;C01452;22;Bronze;South;P0172;Beauty;130.47;2;0;Credit Card;Online;3.18;260.94;177.5;80.26;False;Paid Search;;False
O105481;01/10/2024;C00630;19;Bronze;South;P0029;Toys;143.8;4;0;Debit Card;Online;4.56;575.2;395.88;174.76;False;Organic;;False
O107306;13/09/2023;C00957;33;Bronze;North;P0012;Toys;134.44;1;0;Debit Card;Mobile App;3.25;134.44;92.1;39.09;False;Email;;False
O100276;01/10/2023;C00956;19;Gold;South;P0154;Sports;176.45;3;0.29;PayPal;Mobile App;7.34;375.84;311.58;56.92;False;Organic;;False
O101408;30/10/2024;C01286;35;Bronze;South;P0111;Beauty;77.08;1;0.02;PayPal;Online;5.04;75.54;44.43;26.07;False;Affiliate;;False
O101372;21/05/2023;C00240;18;Gold;North;P0068;Electronics;192.99;1;0.06;PayPal;Online;5.7;181.41;144.3;31.41;False;Organic;;False
O103844;23/11/2023;C02445;38;Bronze;East;P0124;Home;93.96;1;0.05;Credit Card;Online;3.08;89.26;58.8;27.38;False;Organic;;False
O103994;08/11/2024;C02682;33;Bronze;North;P0075;Electronics;48.53;2;0.01;PayPal;Online;6.89;96.09;67.14;22.06;False;Social;;False
O108282;13/09/2024;C01825;23;Bronze;South;P0136;Beauty;221.01;1;0;Credit Card;Online;3.12;221.01;160.28;57.61;False;Organic;;False
O106909;23/02/2024;C00054;26;Bronze;Central;P0086;Clothing;34.1;2;0;Credit Card;Online;7.59;68.2;49.36;11.25;False;Email;;False
O111247;11/12/2023;C00871;32;Bronze;East;P0051;Sports;171.19;1;0;Credit Card;Mobile App;3.7;171.19;127.48;40.01;False;Social;;False
O101906;25/12/2024;C00201;29;Silver;North;P0009;Toys;137.79;3;0;Debit Card;Online;4.33;413.37;313.35;95.69;False;Organic;;False
O102699;31/08/2024;C00769;29;Silver;Central;P0086;Clothing;35.95;1;0;Credit Card;Online;3.58;35.95;24.68;7.69;False;Organic;;False
O107387;09/02/2023;C00402;32;Bronze;North;P0052;Clothing;37.9;1;0.04;Credit Card;Mobile App;5.59;36.38;28.67;2.12;False;Social;;False
O101823;23/10/2024;C00295;21;Silver;North;P0076;Beauty;184.67;1;0.02;Debit Card;Store;3.31;180.98;107.93;69.74;False;Organic;;False
O105420;07/05/2023;C00773;30;Silver;West;P0080;Clothing;32.61;1;0;Credit Card;Online;6.65;32.61;22.72;3.24;False;Affiliate;;False
O111609;26/07/2023;C00543;30;Bronze;Central;P0076;Beauty;194.06;1;0;Credit Card;Online;4.76;194.06;107.93;81.37;False;Paid Search;;False
O108184;29/05/2023;C00260;18;Bronze;West;P0071;Home;181.7;1;0.06;Credit Card;Online;3.98;170.8;95.15;71.67;False;Social;;False
O107370;22/10/2023;C02844;24;Gold;South;P0167;Clothing;89.54;1;0.08;Credit Card;Mobile App;3.55;82.38;51.48;27.35;False;Paid Search;;False
O101426;04/10/2023;C02663;25;Bronze;Central;P0178;Home;206.01;1;0;PayPal;Online;6.53;206.01;169.8;29.68;False;Email;;False
O111604;01/03/2023;C02846;33;Bronze;South;P0063;Sports;110.31;1;0.05;PayPal;Online;3.65;104.79;76.26;24.88;False;Organic;;False
O105088;22/03/2023;C00240;30;Silver;North;P0079;Toys;152.52;1;0;Credit Card;Store;3.68;152.52;94.14;54.7;False;Organic;;False
O104461;24/10/2023;C00760;30;Bronze;West;P0173;Electronics;147.77;1;0.01;Credit Card;Online;5.16;146.29;86.32;54.81;False;Organic;;False
O102071;30/04/2024;C01008;35;Silver;East;P0019;Electronics;120.59;1;0.02;PayPal;Online;3.09;118.18;76.42;38.67;False;Social;;False
O107513;10/11/2024;C02387;39;Silver;West;P0088;Toys;178.26;1;0;Credit Card;Store;3.71;178.26;128.49;46.06;False;Organic;;False
O110218;18/02/2024;C01863;29;Silver;South;P0191;Sports;141.29;1;0.02;Debit Card;Online;7.43;138.46;79.24;51.79;False;Social;;False
O100998;13/11/2024;C00275;18;Platinum;Central;P0098;Beauty;153.11;1;0.13;Credit Card;Store;8.5;133.21;117.6;7.11;False;Social;;False
O107502;11/07/2024;C01710;32;Silver;West;P0169;Clothing;44.31;1;0.23;PayPal;Online;3.52;34.12;31.83;-1.23;False;Email;;False
O110550;20/01/2024;C02395;31;Silver;South;P0171;Home;127.54;2;0;Gift Card;Online;4.56;255.08;136.38;114.14;False;Organic;;False
O103108;15/04/2024;C02252;50;Bronze;South;P0110;Clothing;56.59;2;0;Credit Card;Online;8.72;113.18;74.98;29.48;False;Organic;;False
O111617;07/01/2023;C02081;43;Silver;North;P0060;Sports;189.71;1;0;Debit Card;Online;4.93;189.71;120.29;64.49;False;Organic;;False
O109951;31/08/2023;C00739;34;Bronze;South;P0115;Sports;145.68;1;0;Credit Card;Online;4.74;145.68;111.02;29.92;False;Email;;False
O111643;19/12/2023;C02997;50;Bronze;Central;P0052;Clothing;41.65;1;0.03;PayPal;Online;8.88;40.4;28.67;2.85;False;Organic;;False
O102288;05/10/2023;C00542;47;Gold;West;P0103;Sports;156.18;1;0.04;Credit Card;Online;4.66;149.93;111.66;33.61;False;Organic;;False
O102714;10/02/2023;C02493;41;Platinum;East;P0006;Home;145.28;1;0.11;Credit Card;Online;5.84;129.3;90.79;32.67;False;Organic;;False
O101342;28/08/2024;C01060;31;Silver;South;P0186;Home;175.76;1;0.04;Debit Card;Online;6.45;168.73;104.79;57.49;False;Organic;;False
O108108;18/10/2023;C01690;45;Silver;Central;P0020;Home;105.27;1;0.01;Credit Card;Online;3.48;104.22;56.5;44.24;False;Paid Search;;False
O102146;06/09/2024;C01699;37;Silver;East;P0193;Sports;163.46;1;0.01;PayPal;Online;5.5;161.83;90.42;65.91;False;Email;;False
O100167;25/06/2024;C02750;25;Gold;South;P0179;Sports;141.09;2;0.03;Gift Card;Mobile App;4;273.71;185.88;83.83;False;Paid Search;;False
O108688;24/08/2023;C02381;20;Gold;West;P0008;Home;201.97;2;0.01;Credit Card;Mobile App;5.46;399.9;279.48;114.96;False;Organic;;False
O105845;07/03/2024;C01637;48;Bronze;West;P0062;Toys;147.43;1;0;PayPal;Online;5;-147.43;-108.39;-44.04;True;;;False
O106419;31/01/2023;C02121;18;Gold;West;P0091;Sports;163.11;2;0.04;Credit Card;Online;3.09;313.17;180.38;129.7;False;Paid Search;;False
O103161;02/01/2024;C02269;40;Gold;North;P0200;Home;115.81;1;0.01;PayPal;Online;8.15;114.65;76.04;30.46;False;Organic;;False
